year,cellid,waterpix,clearpix,waterobs,clearobs
1994, 142_-014, 13017, 15937796, 30853, 110845270
1994, 139_-035, 172620, 15833020, 656313, 81405620
1994, 114_-031, 6557, 57991, 25251, 240519
1994, 122_-019, 16908, 13758277, 24116, 59921342
1994, 145_-029, 90111, 15999978, 190397, 187254677
1994, 113_-021, 0, 0, 0, 0
1994, 141_-038, 54644, 11181043, 90759, 21630358
1994, 115_-035, 37515, 6730230, 58472, 11998199
1994, 138_-025, 332818, 15999680, 783344, 152384043
1994, 119_-033, 120657, 15997698, 326957, 104984604
1994, 144_-012, 0, 0, 0, 0
1994, 119_-034, 109343, 15850664, 209359, 87252975
1994, 150_-027, 68482, 15978491, 133489, 155644107
1994, 114_-032, 0, 0, 0, 0
1994, 131_-029, 2378, 15999999, 3493, 68625151
1994, 122_-028, 10997, 15999733, 11332, 129816408
1994, 132_-029, 2926, 13734176, 3771, 47892985
1994, 129_-031, 1586, 16000000, 1590, 67087379
1994, 117_-034, 130628, 15985673, 612150, 113419863
1994, 146_-015, 0, 0, 0, 0
1994, 132_-026, 8673, 9011935, 8816, 42684875
1994, 135_-035, 121577, 8431865, 211127, 19014498
1994, 143_-015, 60744, 13686689, 108225, 66700732
1994, 129_-029, 13864, 15999941, 15491, 131905799
1994, 141_-012, 6068, 190731, 9685, 376594
1994, 120_-020, 14675, 3166510, 45463, 30142583
1994, 140_-034, 48252, 15999977, 124018, 141100688
1994, 146_-019, 197144, 2921514, 871747, 24162041
1994, 130_-014, 267306, 14362753, 623175, 100499867
1994, 118_-035, 68078, 11812153, 158733, 48233693
1994, 123_-019, 14527, 15940182, 27446, 120678683
1994, 146_-017, 566, 1216, 2259, 5115
1994, 150_-022, 27442, 95936, 78198, 282527
1994, 136_-035, 26569, 2113515, 48199, 4674671
1994, 134_-014, 14822, 15933749, 25772, 121103158
1994, 138_-034, 69281, 15463365, 171786, 133976364
1994, 119_-036, 0, 0, 0, 0
1994, 144_-017, 19668, 13364818, 62990, 184102204
1994, 146_-030, 93788, 15999902, 137941, 83811539
1994, 120_-036, 0, 0, 0, 0
1994, 129_-023, 39590, 15997527, 47857, 70556451
1994, 129_-032, 14739, 10100024, 28052, 69606858
1994, 122_-036, 0, 0, 0, 0
1994, 142_-012, 90215, 12274755, 154010, 37148630
1994, 126_-033, 13284, 4200221, 36963, 21333618
1994, 130_-022, 2987, 15987650, 3840, 82078782
1994, 117_-029, 28765, 15995570, 48775, 164911959
1994, 135_-016, 203415, 14768189, 713850, 102599650
1994, 129_-015, 1887111, 7668180, 3585651, 52451706
1994, 152_-034, 0, 0, 0, 0
1994, 131_-027, 10834, 9994248, 10834, 71769283
1994, 145_-016, 82020, 3655312, 172300, 13237776
1994, 127_-027, 12717, 15932405, 12728, 151458883
1994, 135_-031, 49556, 15998592, 92252, 123102586
1994, 136_-034, 26283, 14589437, 87305, 67969296
1994, 142_-037, 129823, 15956534, 279804, 76605701
1994, 135_-018, 3610, 15981677, 4661, 88978411
1994, 142_-015, 39642, 15945154, 78009, 128228467
1994, 126_-016, 17996, 15848769, 48844, 138237128
1994, 125_-027, 26048, 15999880, 27542, 128059139
1994, 118_-022, 11377, 15434459, 19379, 229089395
1994, 138_-021, 8187, 15999207, 29258, 205144821
1994, 143_-037, 33136, 15830768, 87651, 60864019
1994, 130_-029, 5, 16000000, 5, 123949275
1994, 147_-017, 0, 0, 0, 0
1994, 137_-034, 55188, 7073505, 137965, 44107052
1994, 146_-043, 1283142, 10739583, 5179042, 65815781
1994, 140_-016, 0, 0, 0, 0
1994, 125_-026, 171548, 15999884, 178889, 145772435
1994, 139_-036, 1500258, 14360648, 8592714, 93383604
1994, 143_-036, 226515, 15999029, 732841, 84108195
1994, 149_-041, 0, 0, 0, 0
1994, 142_-033, 618541, 15999610, 3250658, 167093801
1994, 132_-024, 3003, 14625442, 3033, 70958039
1994, 139_-019, 37415, 15988460, 108429, 170746469
1994, 143_-034, 5420, 15999733, 6919, 180766592
1994, 127_-018, 8045, 14850732, 9583, 153956288
1994, 125_-034, 0, 0, 0, 0
1994, 147_-040, 31533, 629574, 102436, 1893878
1994, 128_-028, 3897, 15999830, 4102, 111745085
1994, 121_-034, 221216, 13627481, 679290, 98600283
1994, 125_-019, 310735, 15773021, 422971, 155475314
1994, 145_-015, 19102, 426019, 25214, 490371
1994, 147_-042, 65024, 12332344, 277880, 60692492
1994, 141_-030, 63698, 15981301, 107393, 214041984
1994, 116_-034, 50131, 15770729, 141873, 74174447
1994, 136_-028, 81695, 15990728, 83406, 144695522
1994, 137_-031, 566699, 15946314, 901231, 116368862
1994, 137_-035, 57857, 7183934, 57857, 7455284
1994, 149_-031, 90237, 15951074, 240594, 100482645
1994, 140_-032, 10891, 15992774, 14175, 218157681
1994, 118_-031, 107093, 15998698, 169463, 99472854
1994, 134_-033, 81828, 14311081, 149717, 85286511
1994, 144_-043, 0, 0, 0, 0
1994, 124_-024, 31080, 16000000, 31111, 157831905
1994, 139_-025, 2865988, 15999918, 5152027, 187190864
1994, 142_-027, 346876, 15954225, 381569, 218874557
1994, 143_-030, 609566, 16000000, 1145899, 148025253
1994, 142_-021, 68755, 16000000, 88532, 195484837
1994, 114_-033, 0, 0, 0, 0
1994, 142_-030, 1097454, 15987325, 2901180, 227568849
1994, 124_-034, 10507, 662162, 13391, 1253667
1994, 112_-027, 0, 0, 0, 0
1994, 144_-022, 13841, 15997109, 22730, 201972877
1994, 141_-032, 9303, 15853740, 36548, 152060441
1994, 125_-030, 6484, 15999963, 8004, 73779326
1994, 135_-027, 93279, 15955734, 179176, 183794476
1994, 143_-018, 38686, 15911910, 67840, 224674377
1994, 113_-027, 164468, 5067650, 664511, 34226300
1994, 114_-027, 14013, 14559999, 44693, 149375589
1994, 140_-036, 2961, 15997752, 3362, 61268130
1994, 135_-012, 16685, 447838, 28242, 789235
1994, 127_-020, 62719, 15996724, 149877, 172125879
1994, 120_-032, 61455, 15999192, 93192, 168506837
1994, 136_-016, 347447, 6055852, 1426770, 36257421
1995, 143_-033, 49524, 15998159, 80225, 136376590
1995, 144_-042, 5749, 663408, 11638, 1511692
1995, 123_-035, 11848, 38881, 22457, 87471
1995, 129_-016, 768674, 14238472, 3361059, 140654395
1995, 148_-018, 0, 0, 0, 0
1995, 146_-027, 79550, 15995419, 115075, 210971202
1995, 128_-019, 369883, 15829046, 681374, 153555759
1995, 115_-021, 54483, 428544, 356031, 3092775
1995, 149_-029, 879105, 15999509, 1969707, 201662552
1995, 145_-044, 46499, 902757, 116862, 2657534
1995, 134_-011, 0, 0, 0, 0
1995, 122_-034, 142695, 14617810, 323637, 53285145
1995, 132_-032, 11993, 15489339, 19441, 58584176
1995, 134_-022, 506, 15956492, 567, 156541186
1995, 115_-026, 27745, 15989081, 42901, 185328322
1995, 149_-035, 26244, 13726183, 42900, 47709649
1995, 148_-036, 193172, 10017839, 991571, 78713909
1995, 139_-033, 1700, 15773619, 1733, 71254656
1995, 122_-025, 5051, 15997445, 7601, 164315217
1995, 127_-029, 124, 15999990, 124, 106462884
1995, 143_-042, 0, 0, 0, 0
1995, 149_-037, 79792, 11126782, 200306, 59839845
1995, 133_-021, 966, 15999412, 1077, 57195518
1995, 141_-019, 27761, 16000000, 46684, 117464389
1995, 150_-028, 56373, 15998000, 167765, 181145279
1995, 139_-029, 21119, 15977154, 30032, 123620998
1995, 126_-022, 4149, 15999994, 4149, 110248946
1995, 143_-019, 43200, 15336797, 75095, 196823394
1995, 124_-023, 5627, 15999996, 5629, 169074960
1995, 132_-031, 13, 15999888, 13, 78536236
1995, 123_-027, 277213, 15999134, 601860, 149524417
1995, 126_-028, 1112, 15999879, 1112, 96333944
1995, 130_-020, 15287, 15999985, 15317, 122057194
1995, 136_-019, 2089, 15999623, 4935, 204278476
1995, 112_-029, 0, 0, 0, 0
1995, 149_-036, 116556, 11514355, 201766, 44290515
1995, 133_-019, 540, 15993316, 564, 160425743
1995, 118_-029, 171323, 15996331, 867034, 134866031
1995, 127_-026, 29, 15986542, 33, 132153290
1995, 148_-040, 6675, 461394, 11436, 1023988
1995, 132_-012, 295439, 6427470, 940101, 34871327
1995, 148_-041, 89406, 2663255, 190739, 6258106
1995, 113_-029, 19567, 41556, 75856, 179378
1995, 121_-035, 10469, 26160, 24349, 73564
1995, 121_-029, 62015, 15994667, 116478, 112399221
1995, 126_-017, 7122, 15661169, 10739, 199717890
1995, 150_-026, 37850, 15614729, 187756, 168467156
1995, 135_-021, 2078, 15916769, 3296, 217020725
1995, 119_-025, 2766, 15894711, 2770, 76026936
1995, 130_-025, 1483, 15993308, 1612, 111215328
1995, 147_-019, 0, 0, 0, 0
1995, 143_-040, 1842, 132148, 2032, 180354
1995, 146_-014, 0, 0, 0, 0
1995, 141_-020, 63044, 15999996, 115645, 180450358
1995, 132_-016, 5363, 15999424, 6686, 225721258
1995, 128_-022, 2117, 15982904, 2341, 109612682
1995, 142_-038, 314908, 14920743, 744135, 41819223
1995, 136_-024, 964, 15997888, 1319, 211103334
1995, 121_-019, 17939, 2708184, 17939, 3428695
1995, 136_-021, 1422, 16000000, 1422, 173705564
1995, 143_-041, 0, 0, 0, 0
1995, 132_-027, 528, 15471751, 610, 150143754
1995, 135_-014, 237612, 14852398, 656126, 118165801
1995, 125_-025, 24138, 15999939, 24874, 154588829
1995, 133_-034, 0, 0, 0, 0
1995, 116_-035, 181580, 13998342, 253681, 32114547
1995, 128_-025, 9902, 15439141, 11264, 160867364
1995, 114_-025, 159999, 15808769, 311542, 200625783
1995, 122_-029, 156712, 15994205, 218566, 135369578
1995, 122_-031, 514145, 15999172, 1482142, 137916606
1995, 150_-031, 121507, 13126179, 350949, 135203558
1995, 135_-030, 1142, 15998688, 1189, 157718922
1995, 128_-031, 1472, 16000000, 1473, 100982583
1995, 138_-033, 3021, 14988160, 4851, 106766100
1995, 148_-043, 113292, 832417, 377330, 2741232
1995, 122_-030, 743221, 15994846, 2040289, 136593832
1995, 134_-028, 3925, 15980521, 5394, 133883161
1995, 151_-029, 84119, 15124404, 364704, 110901321
1995, 115_-024, 9224, 15829302, 13302, 158485973
1995, 136_-014, 248262, 3817021, 1282371, 28026437
1995, 113_-022, 2558, 77753, 16446, 849384
1995, 135_-034, 26380, 15357742, 169961, 185318832
1995, 125_-023, 4144, 16000000, 4179, 172749465
1995, 145_-032, 10124, 15948177, 24423, 174304140
1995, 147_-039, 546325, 2734657, 884687, 3727725
1995, 132_-015, 6079, 15823722, 17773, 135371540
1995, 141_-022, 7687, 15966717, 12449, 210456593
1995, 129_-030, 10903, 16000000, 11188, 106095660
1995, 131_-033, 0, 0, 0, 0
1995, 139_-018, 778355, 9829276, 2540535, 137107587
1995, 141_-031, 52452, 15991077, 170859, 127910579
1995, 136_-017, 39068, 15865646, 104908, 207306410
1995, 149_-030, 736780, 15998117, 1677968, 164031802
1995, 144_-033, 9717, 15993377, 12968, 129033540
1995, 142_-016, 141912, 16000000, 324272, 209329837
1995, 144_-026, 21294, 15915527, 37104, 237978147
1995, 152_-025, 80448, 2588809, 323296, 15184085
1995, 144_-029, 453435, 15996070, 2834990, 246404581
1995, 137_-028, 234691, 15997694, 304101, 156524796
1995, 118_-025, 17250, 15789472, 17412, 132541606
1995, 117_-027, 3722, 15956035, 7978, 142733147
1995, 118_-026, 166283, 15923538, 209352, 163264331
1995, 127_-032, 14, 15872625, 14, 51521456
1995, 139_-038, 137539, 1240902, 137539, 1240902
1995, 136_-018, 3882, 15944958, 8782, 203438518
1995, 152_-023, 0, 0, 0, 0
1995, 147_-026, 16206, 15710130, 19811, 141301616
1995, 133_-035, 0, 0, 0, 0
1995, 143_-032, 434996, 15999872, 896454, 206536890
1995, 151_-039, 0, 0, 0, 0
1995, 135_-015, 1006541, 10006385, 3394976, 110022740
1995, 115_-027, 121246, 15997172, 521416, 170821002
1995, 124_-032, 84303, 15451043, 84314, 23736333
1995, 145_-045, 0, 0, 0, 0
1995, 148_-045, 0, 0, 0, 0
1995, 142_-039, 9588, 3873528, 10311, 5890398
1995, 114_-029, 60558, 8414761, 285357, 76385108
1995, 132_-030, 9, 15999955, 9, 77637746
1995, 128_-032, 1566, 13699870, 2928, 41802436
1995, 149_-021, 74926, 178780, 549330, 1438920
1995, 147_-032, 105355, 15999296, 253180, 218100154
1995, 146_-023, 166560, 15918360, 208757, 319355959
1995, 127_-024, 21, 15998426, 21, 124768265
1995, 125_-016, 158098, 13751596, 1249395, 146005916
1995, 153_-027, 121502, 1638596, 361079, 6743566
1995, 143_-039, 794178, 10431975, 2367711, 29333322
1995, 115_-031, 64308, 14275952, 190228, 78335860
1995, 146_-033, 5922, 15905303, 10984, 219959517
1995, 124_-020, 36076, 15999451, 44758, 124041178
1995, 142_-019, 15442, 15864503, 45509, 175587374
1995, 142_-022, 7188, 15995328, 9481, 163574655
1995, 143_-014, 74294, 7648939, 185190, 34736817
1995, 129_-033, 0, 0, 0, 0
1995, 137_-012, 0, 0, 0, 0
1995, 151_-032, 27142, 8847568, 67659, 64427188
1995, 133_-025, 1289, 15622181, 1934, 151576281
1995, 148_-020, 46050, 265322, 532448, 5579460
1995, 144_-044, 0, 0, 0, 0
1995, 118_-021, 237072, 11022725, 1414104, 100353849
1995, 143_-012, 23631, 203971, 51799, 466484
1995, 130_-012, 237747, 6431237, 395595, 12823205
1995, 123_-034, 36488, 11447716, 52101, 34234785
1995, 120_-021, 13812, 15824947, 29605, 158183911
1995, 125_-020, 8721, 15968575, 12746, 102128050
1995, 132_-019, 820, 5788512, 820, 55465982
1995, 121_-023, 34027, 15946335, 59560, 197803183
1995, 130_-028, 2373, 15988635, 2374, 125530791
1995, 135_-036, 1773, 4856, 3993, 16262
1995, 148_-019, 0, 0, 0, 0
1995, 133_-029, 2243, 15999999, 2275, 127201448
1995, 116_-030, 101495, 15990385, 132201, 121904547
1995, 140_-033, 2436, 15930432, 2768, 106859420
1995, 147_-022, 124957, 15931326, 218302, 268058004
1995, 133_-013, 47321, 15070020, 165347, 154223918
1995, 140_-029, 54920, 15999989, 56466, 73833039
1995, 143_-025, 208235, 15915788, 265396, 221011725
1995, 122_-017, 58859, 2771728, 173009, 17860435
1995, 133_-014, 15607, 15818594, 23548, 156498040
1995, 147_-033, 21733, 15985539, 51523, 195022170
1995, 116_-025, 8967, 15846264, 12663, 165768915
1995, 119_-031, 360515, 15939304, 587876, 90904108
1995, 143_-031, 107921, 15995657, 660763, 189221114
1995, 124_-036, 0, 0, 0, 0
1995, 147_-037, 407358, 6952060, 3041582, 45466158
1995, 128_-029, 4240, 15999925, 4793, 106859428
1995, 134_-018, 8221, 15999915, 11964, 173276280
1995, 139_-027, 154943, 15995457, 194570, 96404207
1995, 145_-018, 88099, 11842885, 809902, 128440279
1995, 123_-029, 3203, 15998696, 4092, 104240510
1995, 130_-030, 6222, 15999824, 6285, 104092557
1995, 123_-025, 7912, 15999491, 10823, 170698415
1995, 116_-029, 41391, 15991604, 147746, 127337759
1995, 148_-023, 25112, 15604782, 80800, 135255419
1995, 118_-034, 243278, 15993435, 282533, 71440154
1995, 126_-031, 187, 15999999, 187, 87046389
1995, 127_-030, 335, 15999997, 370, 98354449
1995, 151_-030, 53154, 14063645, 176046, 101207163
1995, 148_-029, 1715878, 15999384, 3201811, 236489412
1995, 134_-034, 80843, 3695483, 289844, 20991688
1995, 146_-035, 610698, 15924470, 1987928, 142690401
1995, 145_-036, 817539, 15999170, 2807980, 181851709
1995, 139_-037, 181733, 4094454, 376856, 7677826
1995, 142_-017, 147144, 16000000, 282822, 214745806
1995, 113_-023, 18283, 3394968, 117278, 42717939
1995, 120_-018, 0, 0, 0, 0
1995, 114_-028, 27443, 14729710, 119871, 125671600
1995, 119_-024, 16716, 15633668, 41958, 139846962
1995, 143_-027, 258389, 15990665, 397956, 206381975
1995, 125_-035, 0, 0, 0, 0
1995, 120_-025, 16566, 15986951, 16662, 73106863
1995, 149_-038, 204144, 7363249, 250333, 17408431
1995, 142_-018, 57456, 15999128, 126277, 190242520
1995, 128_-017, 1225377, 13577363, 16545469, 172761264
1995, 141_-025, 11392, 15999152, 16571, 123348651
1995, 151_-033, 221111, 10480826, 606674, 45388254
1995, 120_-034, 48038, 14582367, 74734, 45182386
1995, 133_-030, 14571, 15999979, 15015, 125899507
1995, 143_-029, 140766, 15996286, 256211, 173235162
1995, 141_-026, 41514, 15971064, 112197, 142224485
1995, 133_-036, 0, 0, 0, 0
1995, 127_-015, 61676, 12959510, 373861, 131755417
1995, 141_-035, 221484, 15999660, 1544495, 127144018
1995, 142_-040, 0, 0, 0, 0
1995, 145_-038, 219818, 11184403, 796873, 55165023
1995, 140_-037, 53514, 15977340, 98404, 62494455
1995, 131_-015, 10568, 15511167, 30512, 88078757
1995, 145_-037, 286668, 15322423, 1727072, 149674320
1995, 126_-026, 13826, 15999822, 14719, 155924509
1995, 149_-023, 334405, 11975236, 1350473, 154687755
1995, 140_-020, 492085, 15981212, 585100, 274626321
1995, 137_-014, 0, 0, 0, 0
1995, 124_-026, 11124, 15999932, 13804, 152645188
1995, 135_-025, 2012, 15884509, 2646, 140032859
1995, 129_-024, 48400, 15973025, 53870, 122491089
1995, 142_-034, 108929, 15999971, 182031, 126916535
1995, 138_-029, 139907, 15998707, 179068, 157368934
1995, 140_-018, 1137683, 6963641, 3212684, 91079148
1995, 140_-030, 7224, 15999011, 7338, 91959776
1995, 136_-036, 41755, 2360206, 133492, 5934938
1995, 147_-030, 1257517, 15999778, 2463093, 245961626
1995, 123_-030, 304552, 15999822, 692099, 103292691
1995, 145_-025, 148277, 15985776, 185588, 271820733
1995, 135_-019, 29917, 15999925, 61941, 186269379
1995, 152_-024, 1011, 1642, 3695, 5615
1995, 126_-018, 25688, 14996374, 68231, 191753900
1995, 128_-027, 2135, 15668049, 2195, 120536015
1995, 153_-030, 227004, 5364411, 769650, 19312532
1995, 145_-026, 38849, 15919136, 75981, 310711091
1995, 131_-024, 1344, 15288328, 1449, 156149385
1995, 145_-022, 63190, 15988924, 78055, 243333734
1995, 135_-033, 61025, 15326891, 76701, 167179791
1995, 143_-023, 101616, 15965214, 119380, 234708799
1995, 140_-024, 148916, 15999704, 237767, 204702390
1995, 120_-027, 194997, 15993206, 559922, 111207055
1995, 149_-032, 46139, 14998100, 67005, 146530534
1995, 134_-030, 402, 15999949, 427, 149982073
1995, 140_-019, 589716, 15999976, 761289, 226735055
1995, 144_-014, 0, 0, 0, 0
1995, 142_-020, 135418, 15999007, 137994, 216098378
1995, 131_-020, 593, 12807164, 633, 138390332
1995, 126_-027, 21524, 15989195, 24719, 123637300
1995, 147_-024, 66383, 15175346, 148523, 168161562
1995, 127_-023, 1386, 15998504, 1388, 135428258
1995, 126_-035, 0, 0, 0, 0
1995, 141_-024, 177087, 15985767, 239194, 164635261
1995, 113_-025, 1964822, 8052832, 6035226, 69308234
1995, 130_-027, 1645, 15370999, 1647, 100338645
1995, 114_-034, 5518, 51438, 14958, 170335
1995, 125_-021, 798, 15999992, 801, 97300372
1995, 122_-021, 3037, 15999988, 3037, 112283583
1995, 125_-014, 1606, 8174, 12469, 75625
1995, 144_-021, 38006, 15596225, 92232, 262651344
1995, 122_-027, 354858, 15993498, 542283, 106705573
1995, 143_-013, 79619, 3971026, 241987, 12760605
1995, 148_-042, 70912, 3485569, 213021, 12723373
1995, 123_-017, 416175, 4679073, 1956748, 33427231
1995, 144_-028, 114790, 15999020, 197898, 117179322
1995, 115_-029, 1768, 15992567, 3397, 120091275
1995, 129_-019, 494916, 15999771, 1001603, 138642756
1995, 121_-036, 0, 0, 0, 0
1995, 131_-030, 1341, 15999739, 1348, 90247691
1995, 143_-022, 34952, 16000000, 38862, 240458651
1995, 130_-018, 24946, 15958648, 56515, 193061835
1995, 119_-030, 1636834, 15980811, 4094656, 88064251
1995, 116_-021, 284063, 3570730, 1707933, 39416136
1995, 119_-035, 44857, 4175382, 66603, 6763208
1995, 145_-028, 135385, 15999054, 219957, 179406059
1995, 132_-022, 17854, 15885139, 17876, 191643802
1995, 124_-035, 0, 0, 0, 0
1995, 149_-024, 163481, 15411272, 476134, 169620618
1995, 132_-011, 3429, 17325, 9608, 56646
1995, 114_-024, 98115, 15968108, 245845, 228344448
1995, 112_-028, 0, 0, 0, 0
1995, 150_-021, 0, 0, 0, 0
1995, 122_-024, 143703, 15766702, 148928, 141501108
1995, 153_-028, 234786, 4404383, 924822, 23161728
1995, 123_-021, 2219, 15999991, 2219, 116143657
1995, 146_-036, 382590, 15969941, 1501158, 145338371
1995, 129_-027, 31713, 15435921, 31745, 144266595
1995, 119_-032, 107321, 15993151, 152491, 100736783
1995, 138_-015, 0, 0, 0, 0
1995, 137_-022, 26387, 15999991, 29732, 218450850
1995, 146_-042, 715873, 11091791, 3482960, 62299012
1995, 123_-033, 71121, 15092048, 186074, 59464211
1995, 139_-039, 0, 0, 0, 0
1995, 133_-027, 774, 15980680, 1393, 130147084
1995, 124_-027, 19737, 15999873, 20513, 139954376
1995, 137_-020, 3736, 15999997, 9690, 213262838
1995, 142_-035, 334839, 15998475, 1469441, 162656782
1995, 148_-038, 64630, 7606118, 135856, 26097546
1995, 140_-017, 3542, 20467, 44655, 370092
1995, 133_-022, 20566, 15915094, 26735, 180090320
1995, 138_-016, 0, 0, 0, 0
1995, 127_-017, 18575, 14908436, 68569, 203705583
1995, 126_-023, 749, 15999831, 757, 63842851
1995, 131_-032, 1852, 9880405, 1911, 20981059
1995, 120_-023, 19506, 15942019, 28225, 146868701
1995, 131_-025, 14456, 15679136, 18027, 161371406
1995, 149_-026, 131773, 15157244, 414553, 221512794
1995, 139_-015, 0, 0, 0, 0
1995, 136_-015, 59409, 1675366, 349833, 12844826
1995, 134_-017, 9258, 15988176, 12256, 186832694
1995, 137_-024, 4076, 15992364, 5170, 204532601
1995, 125_-018, 14428, 14629487, 25506, 176345984
1995, 151_-034, 489214, 4540569, 1098779, 15103535
1995, 145_-014, 0, 0, 0, 0
1995, 146_-022, 255841, 15886866, 331763, 326403928
1995, 116_-036, 17574, 116749, 19493, 146894
1995, 140_-012, 0, 0, 0, 0
1995, 134_-025, 2146, 15607364, 2381, 166363534
1995, 127_-021, 466893, 15996824, 2495713, 127520482
1995, 136_-025, 10460, 15999721, 11796, 158326883
1995, 129_-018, 27809, 15572021, 41260, 115215471
1995, 131_-019, 8542, 10134994, 8843, 100123760
1995, 148_-031, 182170, 15999927, 358298, 261341824
